Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV2076;Nokaneng;Nokaneng;Nokaneng;;Nokaneng;;;;;;;;;
PROV2077;Tsabong;Tsabong;Tsabong;;Tsabong;;;;;;;;;
PROV2085;Nu-gouses;Nu-gouses;Nu-gouses;;Nu-gouses;;;;;;;;;
PROV2087;Kaapstad;Le Cap;Kapstadt;;Ciudad de El Cabo;;;;;;;;;
PROV2089;Bossiesveld;Worcester;Worcester;;Worcester;;;;;;;;;
PROV2090;Bredasdorp;Swettenham;Swettenham;;Swettenham;;;;;;;;;
PROV2091;Mosselbaai;Mossel Bay;Mossel Bay;;Bah? de Mossel ;;;;;;;;;
PROV2096;Gqeberha;Port Elizabeth;Port Elizabeth;;Port Elizabeth;;;;;;;;;
PROV2097;eRhafu;Graaf-Reinet;Graaf Reinet;;Graaf Reinet;;;;;;;;;
PROV2098;Bisho;Bisho;Bisho;;Bisho;;;;;;;;;
PROV2099;Mathele;Mathele;Mathele;;Mathele;;;;;;;;;
PROV2100;Umtata;Umtata;Umtata;;Umtata;;;;;;;;;
PROV2104;Thaba Bosiu;Thaba Bosiu;Thaba Bosiu;;Thaba Bosiu;;;;;;;;;
PROV2108;Mosega;Mosega;Mosega;;Mosega;;;;;;;;;
PROV2111;Durban;Durban;Durban;;Durban;;;;;;;;;
PROV2114;Mbabane;Mbabane;Mbabane;;Mbabane;;;;;;;;;
PROV2115;Tananarive;Tananarive;Tananarive;;Tananarive;;;;;;;;;
PROV2116;Fianarantsoa;Fianarantsoa;Fianarantsoa;;Fianarantsoa;;;;;;;;;
PROV2117;Ampanihy;Ampanihy;Ampanihy;;Ampanihy;;;;;;;;;
PROV2118;Tolanaro;Tolanaro;Tolanaro;;Tolanaro;;;;;;;;;
PROV2119;Toamasina;Toamasina;Toamasina;;Toamasina;;;;;;;;;
PROV2120;Antsiranana;Antsiranana;Antsiranana;;Antsiranana;;;;;;;;;
PROV2121;Mahajanga;Mahajanga;Mahajanga;;Mahajanga;;;;;;;;;
PROV2122;Toliara;Toliara;Toliara;;Toliara;;;;;;;;;
PROV2123;Comoros;Comores;Komoren;;Comoros;;;;;;;;;
PROV2125;Mauritius;?e Maurice;Mauritius;;Mauricio;;;;;;;;;
PROV2126;Bourbon;Bourbon;Bourbon;;Bourbon;;;;;;;;;
PROV2127;Seychelles;Seychelles;Seychellen;;Seychelles;;;;;;;;;
PROV2128;Diego Garcia;Diego Garcia;Diego Garcia;;Diego Garc?;;;;;;;;;
PROV2129;Santa Elena;Sainte-H??e;Saint Helena;;Santa Elena;;;;;;;;;
PROV2130;Ascensión;Ascension;Ascension;;Ascensi?;;;;;;;;;
PROV2131;Illas Malvinas;Malouines;Falklandinseln;;Islas Malvinas;;;;;;;;;
PROV2132;Tristan da Cunha;Tristan da Cunha;Tristan da Cunha;;Tristan da Cunha;;;;;;;;;
PROV2133;Sant Pèire;G?rgie du Sud;South Georgia;;Georgia del Sur;;;;;;;;;
PROV2134;Açores;;;;;;;;;;;;;
PROV2135;Khashab;Mad?e;Madeira;;Madeira;;;;;;;;;
PROV2136;Kilab Islands;?es Canaries;Kanarische Inseln;;Islas Canarias;;;;;;;;;
PROV2138;Loreto;Loreto;Loreto;;Loreto;;;;;;;;;
PROV2139;Rosarito;Rosarito;Rosarito;;Rosarito;;;;;;;;;
PROV2141;Guaymas;Guaymas;Guaymas;;Guaymas;;;;;;;;;
PROV2142;Chihuahua;Chihuahua;Chihuahua;;Chihuahua;;;;;;;;;
PROV2144;Delicias;Delicias;Delicias;;Delicias;;;;;;;;;
PROV2145;Parral;Parral;Parral;;Parral;;;;;;;;;
PROV2149;Monterrey;Matamoros;Matamoros;;Matamoros;;;;;;;;;
PROV2150;Ciudad Victoria;Ciudad Victoria;Ciudad Victoria;;Ciudad Victoria;;;;;;;;;
PROV2151;Matamoros;Saltillo;Saltillo;;Saltillo;;;;;;;;;
PROV2152;Monclova;Monclova;Monclova;;Monclova;;;;;;;;;
PROV2153;Durango;Durango;Durango;;Durango;;;;;;;;;
PROV2154;Santa María del Oro;Santa Maria del Oro;Santa Maria del Oro;;Santa Maria del Oro;;;;;;;;;
PROV2155;Torreón;;;;;;;;;;;;;;
PROV2156;Mazatlán;Mazatl?;Mazatlan;;Mazatl?;;;;;;;;;
PROV2157;Colhaxan;Culiac?;Culiacan;;Culiac?;;;;;;;;;
PROV2158;Zacatecas;Zacatecas;Zacatecas;;Zacatecas;;;;;;;;;
PROV2159;San Luis Potosí;;;;;;;;;;;;;
PROV2160;Aguascalientes;Aguascalientes;Aguascalientes;;Aguascalientes;;;;;;;;;
PROV2161;Tepic;Tepic;Tepic;;Tepic;;;;;;;;;
PROV2162;Veracruz;Veracruz;Veracruz;;Veracruz;;;;;;;;;
PROV2163;Tampico;Tampico;Tampico;;Tampico;;;;;;;;;
PROV2164;Minatitlán;Minatitl?;Minatitlan;;Minatitl?;;;;;;;;;
PROV2165;Villahermosa;Villahermosa;Villahermosa;;Villahermosa;;;;;;;;;
PROV2166;Guadalajara;Guadalajara;Guadalajara;;Guadalajara;;;;;;;;;
PROV2167;Guanajuato;Guanajuato;Guanajuato;;Guanajuato;;;;;;;;;
PROV2168;Mascota;Mascota;Mascota;;Mascota;;;;;;;;;
PROV2169;Colima;Colima;Colima;;Colima;;;;;;;;;
PROV2170;Morelia;Morelia;Morelia;;Morelia;;;;;;;;;
PROV2172;Mexico City;Mexico;Mexico City;;Ciudad de M?ico;;;;;;;;;
PROV2173;Querétaro;Quer?aro;Queretaro;;Queretaro;;;;;;;;;
PROV2174;Toluca;Toluca;Toluca;;Toluca;;;;;;;;;
PROV2175;Tulancingo;Tulancingo;Tulancingo;;Tulancingo;;;;;;;;;
PROV2176;Puebla;Puebla;Puebla;;Puebla;;;;;;;;;
PROV2177;Oaxaca;Oaxaca;Oaxaca;;Oaxaca;;;;;;;;;
PROV2178;Huatulco;Collataro;Collataro;;Collataro;;;;;;;;;
PROV2179;Acapulco;Acapulco;Acapulco;;Acapulco;;;;;;;;;
PROV2180;Chilpancingo;Chilpancingo;Chilpancingo;;Chilpancingo;;;;;;;;;
PROV2181;Tuxtla;Tuxtla;Tuxtla;;Tuxtla;;;;;;;;;
PROV2182;Soconusco;Tapachula;Tapachula;;Tapachula;;;;;;;;;
PROV2183;Mérida;Merida;Merida;;M?ida;;;;;;;;;
PROV2184;Campeche;Campeche;Campeche;;Campeche;;;;;;;;;
PROV2185;Bacalar;Bacalar;Bacalar;;Bacalar;;;;;;;;;
PROV2188;Puerto Barrios;Puerto Barrios;Puerto Barrios;;Puerto Barrios;;;;;;;;;
PROV2189;Sayaxché;Sayaxche;Sayaxche;;Sayaxche;;;;;;;;;
PROV2190;Belize;Belize;Belize;;Belice;;;;;;;;;
PROV2191;San Salvador;San Salvador;San Salvador;;San Salvador;;;;;;;;;
PROV2192;San Miguel;San Miguel;San Miguel;;San Miguel;;;;;;;;;
PROV2193;San Pedro Sula;San Pedro Sula;San Pedro Sula;;San Pedro Sula;;;;;;;;;
PROV2194;Comayagua;Comayagua;Comayagua;;Comayagua;;;;;;;;;
PROV2195;La Ceiba;La Ceiba;La Ceiba;;La Ceiba;;;;;;;;;
PROV2197;Managua;Managua;Managua;;Managua;;;;;;;;;
PROV2198;Rivas;Rivas;Rivas;;Rivas;;;;;;;;;
PROV2199;León;Le?;Le?;;Le?;;;;;;;;;
PROV2200;Puerto Cabezas;Bluefields;Bluefields;;Bluefields;;;;;;;;;
PROV2201;San José;Lib?ia;Liberia;;Liberia;;;;;;;;;
PROV2202;Liberia;Lib?ia;Liberia;;Liberia;;;;;;;;;
PROV2203;Cartago;Limon;Limon;;Lim?;;;;;;;;;
PROV2204;Wasat;Panam?Panama City;;Ciudad de Panam?;;;;;;;;
PROV2205;David;David;David;;David;;;;;;;;;
PROV2206;Waftnami;Penonom?;Penonome;;Penonom?;;;;;;;;
PROV2207;Sainshand;Sainshand;Sainshand;;Sainshand;;;;;;;;;
PROV2208;Darin;Yaviza;Yaviza;;Yaviza;;;;;;;;;
PROV2209;Havana;La Havane;Havana;;La Habana;;;;;;;;;
PROV2210;Jagua;Jagua;Jagua;;Jagua;;;;;;;;;
PROV2211;Camagüey;Camaguey;Camaguey;;Camag?y;;;;;;;;;
PROV2212;Santiago de Cuba;Santiago de Cuba;Santiago de Cuba;;Santiago de Cuba;;;;;;;;;
PROV2213;Wahb;Port-au-Prince;Port Au Prince;;Puerto Pr?cipe;;;;;;;;;
PROV2214;Amina;Saint-Domingue;Saint-Domingue;;Saint-Domingue;;;;;;;;;
PROV2215;Ghuariku;Cap-Ha?ien;Cap Haitien;;Cap Haitien;;;;;;;;;
PROV2216;Saint-Jacques;Saint-Jacques;Saint-Jacques;;Saint-Jacques;;;;;;;;;
PROV2217;Diameuga;Jama?ue;Jamaica;;Jamaica;;;;;;;;;
PROV2218;Islas Caimanes;?es Ca?an;Cayman-Inseln;;Islas Caimanes;;;;;;;;;
PROV2219;Bahamas;Bahamas;Bahamas;;Bahamas;;;;;;;;;
PROV2221;Nanking;Nanking;Nanking;;Nanking;;;;;;;;;
PROV2222;Sankt Hans;Puerto Rico;Puerto Rico;;Puerto Rico;;;;;;;;;
PROV2223;Saint Thomas;Saint Thomas;Saint Thomas;;Santo Tom?;;;;;;;;;
PROV2225;Montserrat;Montserrat;Montserrat;;Montserrat;;;;;;;;;
PROV2226;Oileáin na Maighdean;Tortola;Tortola;;Tortola;;;;;;;;;
PROV2409;Saint Kitts;Saint-Kitts;Saint Kitts;;Saint Kitts;;;;;;;;;
PROV2228;Martinica;Martinique;Martinique;;Martinica;;;;;;;;;
PROV2229;Barbados;La Barbade;Barbados;;Barbados;;;;;;;;;
PROV2230;Guadeloupe;Guadeloupe;Guadeloupe;;Guadalupe;;;;;;;;;
PROV2231;Santa Lucía;Sainte-Lucie;Saint Lucia;;Santa Luc?;;;;;;;;;
PROV2232;Dominica;Dominique;Dominica;;Dominica;;;;;;;;;
PROV2233;Granada;Grenadie;Grenada;;Granada;;;;;;;;;
PROV2234;Curazao;Cura?o;Curacao;;Cura?o;;;;;;;;;
PROV2235;Kiringendi;Aruba;Aruba;;Aruba;;;;;;;;;
PROV2237;Iyri;Trinidad;Trinidad;;Trinidad;;;;;;;;;
PROV2238;Juticalpa;Tobago;Tobago;;Tobago;;;;;;;;;
PROV2239;Sukruwoyo;Georgetown;Georgetown;;Georgetown;;;;;;;;;
PROV2240;Alanso;Paramaribo;Paramaribo;;Paramaribo;;;;;;;;;
PROV2241;Dumarani;Cayenne;Cayenne;;Cayena;;;;;;;;;
PROV2242;Sutiakonko;Mahdia;Mahdia;;Maihia;;;;;;;;;
PROV2243;Marabuno;Essequibo;Essequibo;;Essequibo;;;;;;;;;
PROV2245;Soninkeno;Apetina;Apetina;;Apetina;;;;;;;;;
PROV2246;Bekobaso;Maripasoula;Maripasoula;;Maripasoula;;;;;;;;;
PROV2247;Bakata;Bogota;Bogota;;Bogot?;;;;;;;;
PROV2248;Yibagh;Ibagu?;;;;;;;;
PROV2249;Hunza;Tunja;Tunja;;Tunja;;;;;;;;;
PROV2250;Mufajird;Manizales;Manizales;;Manizales;;;;;;;;;
PROV2251;Kuta;Cucuta;Cucuta;;Cucuta;;;;;;;;;
PROV2252;al-Rassamayn;Medell?;Medellin;;Medell?;;;;;;;;;
PROV2253;Aybyra;Quibdo;;Quibd?;;;;;;;;
PROV2254;Garnatah Al-Jadidah;Cartagena de Indias;Cartagena de Indias;;Cartagena de Indias;;;;;;;;;
PROV2255;Baraghun;Barranquilla;Barranquilla;;Barranquilla;;;;;;;;;
PROV2256;Kali;Cali;Cali;;Cali;;;;;;;;;
PROV2257;Bambayan;Popay?;Popayan;;Popay?;;;;;;;;;
PROV2258;Hzanseydan;Buenaventura;Buenaventura;;Buenaventura;;;;;;;;;
PROV2259;Bastu;Pasto;Pasto;;Pasto;;;;;;;;;
PROV2260;Kisada;San Jos?del Guaviare;San Jose del Guaviare;;San Jose del Guaviare;;;;;;;;;
PROV2261;Jawafyari;Obando;Obando;;Obando;;;;;;;;;
PROV2262;Yubul;Casanare;Casanare;;Casanare;;;;;;;;;
PROV2263;Butumayu;El Encanto;El Encanto;;El Encanto;;;;;;;;;
PROV2264;Grünburg;Caracas;Caracas;;Caracas;;;;;;;;;
PROV2265;Lusitania;Guanare;Guanare;;Guanare;;;;;;;;;
PROV2266;Ebenentor;Calabozo;Calabozo;;Calabozo;;;;;;;;;
PROV2267;Karlstadt;Cumana;Cumana;;Cuman?;;;;;;;;
PROV2268;Tal der Damen;San Felipe;San Felipe;;San Felipe;;;;;;;;;
PROV2269;Gnade;Guiria;Guiria;;Guiria;;;;;;;;;
PROV2270;Neu-Nürnberg;Maracaibo;Maracaibo;;Maracaibo;;;;;;;;;
PROV2271;Getreidemühle;Valera;Valera;;Valera;;;;;;;;;
PROV2272;Neu-Augsburg;Coro;Coro;;Coro;;;;;;;;;
PROV2273;Barkiezemen;Barquisimeto;Barquisimeto;;Barquisimeto;;;;;;;;;
PROV2274;Federmann;Barinas;Barinas;;Barinas;;;;;;;;;
PROV2275;Bafaatoo;Angostura;Angostura;;Angostura;;;;;;;;;
PROV2276;Orinoko;Curiapo;Curiapo;;Curiapo;;;;;;;;;
PROV2277;Bajonkoo;El Jobal;El Jobal;;El Jobal;;;;;;;;;
PROV2278;Yekuana;San Fernando de Atabapo;San Fernando de Atabapo;;San Fernando de Atabapo;;;;;;;;;
PROV2279;Kytu;Quito;Quito;;Quito;;;;;;;;;
PROV2280;Guwayakyl;Guayaquil;Guayaquil;;Guayaquil;;;;;;;;;
PROV2282;Balta;Loja;Loja;;Loja;;;;;;;;;
PROV2283;Eadn;Zamora;Zamora;;Zamora;;;;;;;;;
PROV2284;Tina;Tena;Tena;;Tena;;;;;;;;;
PROV2285;Sulhufa;Galapagos;Galapagos;;Gal?agos;;;;;;;;;
PROV2286;Awkayali;Iquitos;Iquitos;;Iquitos;;;;;;;;;
PROV2287;Yurimaguas;Yurimaguas;Yurimaguas;;Yurimaguas;;;;;;;;;
PROV2288;Alghar;Yuncos;Yuncos;;Yuncos;;;;;;;;;
PROV2289;Byba;Puca Urco;Puca Urco;;Puca Urco;;;;;;;;;
PROV2290;Tarabutu;Tarapoto;Tarapoto;;Tarapoto;;;;;;;;;
PROV2291;Tumbi;Tumbes;Tumbes;;Tumbes;;;;;;;;;
PROV2292;Shimu;Trujillo;Trujillo;;Trujillo;;;;;;;;;
PROV2293;Wanuku;Huanuco;Huanuco;;Huanuco;;;;;;;;;
PROV2294;Firibamba;Moyobamba;Moyobamba;;Moyobamba;;;;;;;;;
PROV2295;Rimaq;Lima;Lima;;Lima;;;;;;;;;
PROV2296;Wankayuk;Huancayo;Huancayo;;Huancayo;;;;;;;;;
PROV2297;Yika;Ica;Ica;;Ica;;;;;;;;;
PROV2298;Hwarak;Huaraz;Huaraz;;Huaraz;;;;;;;;;
PROV2299;Guwamanga;Ayacucho;Ayacucho;;Ayacucho (PER);;;;;;;;;
PROV2300;Bukalba;Pucallpa;Pucallpa;;Pucallpa;;;;;;;;;
PROV2301;Tambubata;Puerto Maldonado;Puerto Maldonado;;Puerto Maldonado;;;;;;;;;
PROV2302;Kusku;Cusco;Cusco;;Cusco;;;;;;;;;
PROV2303;Bunyubamba;Puno;Puno;;Puno;;;;;;;;;
PROV2304;Arikuybay;Arequipa;Arequipa;;Arequipa;;;;;;;;;
PROV2305;Sahramil;Antofagasta;Antofagasta;;Antofagasta;;;;;;;;;
PROV2306;Itarare;Sorocaba;Sorocaba;;Sorocaba;;;;;;;;;
PROV2307;Ikiki;Iquique;Iquique;;Iquique;;;;;;;;;
PROV2308;Aryaka;Arica;Arica;;Arica;;;;;;;;;
PROV2309;Karama;Calama;Calama;;Calama;;;;;;;;;
PROV2310;Alsalam;La Paz;La Paz;;La Paz;;;;;;;;;
BOL_2321;Ard Ghania;La Paz;La Paz;;La Paz;;;;;;;;;
PROV2311;Kutshabamba;Cochabamba;Cochabamba;;Cochabamba;;;;;;;;;
PROV2312;Uwru;Oruro;Oruro;;Oruro;;;;;;;;;
PROV2313;Chukuchata;Chuquisaca;Chuquisaca;;Chuquisaca;;;;;;;;;
PROV2314;Butushik;Potosi;Potosi;;Potos?;;;;;;;;
PROV2315;Tarifa;Tarija;Tarija;;Tarija;;;;;;;;;
PROV2316;Jirijuta;Santa Cruz;Santa Cruz;;Santa Cruz;;;;;;;;;
PROV2317;Guwarayu;San Ignacio;San Ignacio;;San Ignacio;;;;;;;;;
PROV2318;Kaya Iya;Robore;Robore;;Robore;;;;;;;;;
PROV2319;Buni;;;;;;;;;;;;;
PROV2320;Yukima;Riberalta;Riberalta;;Riberalta;;;;;;;;;
PROV2321;al-Bawda;Cobija;Cobija;;Cobija;;;;;;;;;
PROV2322;Laurad;Copiapo;;Copiap?;;;;;;;;
PROV2323;La Serena;La Serena;La Serena;;La Serena;;;;;;;;;
PROV2324;Sant Joan;Santiago;Santiago;;Santiago;;;;;;;;;
PROV2325;Viadinca;Valparaiso;Valparaiso;;Valpara?o;;;;;;;;;
PROV2326;Catisson;;;;;;;;;;;;;
PROV2327;Talgo;Talca;Talca;;Talca;;;;;;;;;
PROV2328;Valdivia;Valdivia;Valdivia;;Valdivia;;;;;;;;;
PROV2329;Arauco;;;;;;;;;;;
PROV2330;Chanca;Concepci?n;Concepci?n;;Concepci?n;;;;;;;;;
PROV2331;Montanieva;Chillan;Chillan;;Chill?;;;;;;;;;
PROV2332;Gaete;Osorno;Osorno;;Osorno;;;;;;;;;
PROV2333;Saletas;Puerto Aisen;Puerto Aisen;;Puerto Aisen;;;;;;;;;
PROV2334;Punt Sablonós;Punta Arenas;Punta Arenas;;Punta Arenas;;;;;;;;;
PROV2335;Avenidor;Porvenir;Porvenir;;Porvenir;;;;;;;;;
PROV2336;Rapa Nui;;;;;;;;;;;;;
PROV2337;Gràciadiu;Fortin Falcon;Fortin Falcon;;Fort? Falc?;;;;;;;;;
PROV2338;Puerto Guaran?Puerto Guarani;Puerto Guarani;;Puerto Guaran?;;;;;;;;
PROV2339;Acòrdia;Asunci?;Asuncion;;Asunci?;;;;;;;;;
PROV2340;Confluéncia;Pilar;Pilar;;Pilar;;;;;;;;;
PROV2341;Caiaguasu;Encarnaci?;Encarnacion;;Encarnaci?;;;;;;;;;
PROV2342;Regat;San Pedro;San Pedro;;San Pedro;;;;;;;;;
PROV2343;Concepcion;Concepci?;Concepcion;;Concepci?;;;;;;;;;
PROV2344;Bonavista;Montevideo;Montevideo;;Montevideo;;;;;;;;;
PROV2345;Paisandú;Paysand?Paysandu;;Paysand?;;;;;;;;
PROV2346;Tacuarembó;Tacuarembo;Tacuarembo;;Tacuarembo;;;;;;;;;
PROV2347;Vestiac;Melo;Melo;;Melo;;;;;;;;;
PROV2348;Nòu Bordèu;Buenos Aires;Buenos Aires;;Buenos Aires;;;;;;;;;
PROV2349;Terona;Junin;Junin;;Jun?;;;;;;;;;
PROV2350;Riu Azur;Azul;Azul;;Azul;;;;;;;;;
PROV2352;Belgrano;Mar del Plata;Mar del Plata;;Mar del Plata;;;;;;;;;
PROV2353;Pigüé;Trenque Lauquen;Trenque Lauquen;;Trenque Lauquen;;;;;;;;;
PROV2354;Bah? Blanca;Bahia Blanca;Bahia Blanca;;Bah? Blanca;;;;;;;;;
PROV2355;Riu Negre;Carmen;Carmen;;Carmen;;;;;;;;;
PROV2356;Graulhet;Corrientes;Corrientes;;Corrientes;;;;;;;;;
PROV2357;Endrech de Crotz;Curuz?Cuati?Curuzu Cuatia;;Curuzu Cuatia;;;;;;;;;
PROV2358;La Sòfia;Santo Tom?;Santo Tomas;;Santo Tom?;;;;;;;;;
PROV2359;Victòria;Col?;Colon;;Col?;;;;;;;;;
PROV2360;Sandrina;Parana;Parana;;Paran?;;;;;;;;;
PROV2361;Comha;Santa Espiritu;Santa Espiritu;;Esp?itu Santo;;;;;;;;;
PROV2362;Cantona;Reconquista;Reconquista;;Reconquista;;;;;;;;;
PROV2363;Sant Sebastià;Rosario;Rosario;;Rosario;;;;;;;;;
PROV2364;Elarida;Resistencia;Resistencia;;Resistencia;;;;;;;;;
PROV2365;Gruneisen;Villa Angela;Villa Angela;;Villa ?gela;;;;;;;;;
PROV2366;Pilàma;Formosa;Formosa;;Formosa;;;;;;;;;
PROV2368;Salta;Salta;Salta;;Salta;;;;;;;;;
PROV2369;Uioca;Jujuy;Jujuy;;Jujuy;;;;;;;;;
PROV2370;Cotginoa;Cochinoca;Cochinoca;;Cochinoca;;;;;;;;;
PROV2372;Rivadavia;Rivadavia;Rivadavia;;Rivadavia;;;;;;;;;
PROV2373;Codèrc;Tucuman;Tucuman;;Tucum?;;;;;;;;;
PROV2374;Catamarca;Catamarca;Catamarca;;Catamarca;;;;;;;;;
PROV2375;Vinchina;Vinchina;Vinchina;;Vinchina;;;;;;;;;
PROV2376;La Crompa;Santiago del Estero;Santiago del Estero;;Santiago del Estero;;;;;;;;;
PROV2377;Quimili;Anatuya;Anatuya;;Anatuya;;;;;;;;;
PROV2378;Raspienjas;Mailin;Mailin;;Mail?;;;;;;;;;
PROV2379;Salnarhon;C?doba;Cordoba de Argentina;;Cordoba de Argentina;;;;;;;;;
PROV2380;Mocotia;;;;;;;;;;;;;
PROV2381;Francilhon;Rio Cuarto;Rio Cuarto;;R? Cuarto;;;;;;;;;
PROV2383;Mont Mairam;San Luis;San Luis;;San Luis;;;;;;;;;
PROV2384;Tunuiàn;Mercedes;Mercedes;;Mercedes;;;;;;;;;
PROV2385;Fiamvalao;Rioja;La Rioja;;La Rioja;;;;;;;;;
PROV2386;Santa Rita;Santa Rita;Santa Rita;;Santa Rita;;;;;;;;;
PROV2387;Rausèl;San Juan;San Juan;;San Juan;;;;;;;;;
PROV2388;Catalha;Calingasta;Calingasta;;Calingasta;;;;;;;;;
PROV2389;Campèstron;Mendoza;Mendoza;;Mendoza;;;;;;;;;
PROV2390;Sant Rafael;San Rafael;San Rafael;;San Rafael;;;;;;;;;
PROV2391;Gunins;Neuqu?;Neuqu?;;Neuqu?;;;;;;;;;
PROV2392;Sainguemon;Viedma;Viedma;;Viedma;;;;;;;;;
PROV2393;Neuquén;Telen;Telen;;Telen;;;;;;;;;
PROV2394;Vurilòche;Bariloche;Bariloche;;Bariloche;;;;;;;;;
PROV2395;Chos Malàl;Curaco;Curaco;;Curaco;;;;;;;;;
PROV2396;Fòrt Aventura;Rawson;Rawson;;Rawson;;;;;;;;;
PROV2397;Otrón;Esquel;Esquel;;Esquel;;;;;;;;;
PROV2398;Pòrt Desirat;Puerto Deseado;Puerto Deseado;;Puerto Deseado;;;;;;;;;
PROV2399;Santa Crotz;Rio Gallegos;Rio Gallegos;;R? Gallegos;;;;;;;;;
PROV2400;Fin de Tèrra;Rio Grande;Rio Grande;;R? Grande;;;;;;;;;
PROV2401;Marabitanas;Marabitanas;Marabitanas;;Marabitanas;;;;;;;;;
PROV2402;Kiidesuto;Manaus;Manaus;;Manaos;;;;;;;;;
PROV2403;Dinkasutoo;Cachoeira;Cachoeira;;Cachoeira;;;;;;;;;
PROV2404;Matubiri;Tefe;Tefe;;Tef?;;;;;;;;
PROV2405;Andira;Borba;Borba;;Borba;;;;;;;;;
PROV2406;Penghu;;;;;;;;;;;;;
PROV2407;Saluntonkono;Tabatinga;Tabatinga;;Tabatinga;;;;;;;;;
PROV2408;Balakandu;Oriximina;Oriximina;;Oriximina;;;;;;;;;
PROV2227;Sant Vincenç;Saint Vincent;Saint Vincent;;San Vincente;;;;;;;;;
PROV2410;Baabaadaa;Belem;Belem;;Bel?;;;;;;;;;
PROV2411;Baadaala;Santarem;Santarem;;Santar?;;;;;;;;;
PROV2412;Kutukatu;Obidos;Obidos;;?idos;;;;;;;;;
PROV2413;Kayapo;Maraba;Maraba;;Maraba;;;;;;;;;
PROV2414;Bet Zabdaï;;;;;;;;;;;;;
PROV2415;Hadani;Macapa;Macapa;;Macap?;;;;;;;;
PROV2416;Seleke;Dourados;Dourados;;Dourados;;;;;;;;;
PROV2417;Enawenenawe;Vila Bela;Vila Bela;;Vila Bela;;;;;;;;;
PROV2418;Paranati;Cuiaba;Cuiaba;;Cuiab?;;;;;;;;
PROV2419;Belebani;Corumba;Corumba;;Corumba;;;;;;;;;
AMZ_2419;Nogojidaga;;;;;;;;;;;;;
PROV2420;Brilhant;Iguatemi;Iguatemi;;Iguatemi;;;;;;;;;
PROV2421;Bajijeman;Vila Boa;Vila Boa;;Vila Boa;;;;;;;;;
PROV2422;Siyoro;Aganja;Aganja;;Aganja;;;;;;;;;
PROV2423;Akrikazare;;;;;;;;;;;;;
PROV2424;Kekktool;Sao Luis;Sao Luis;;Sao Luis;;;;;;;;;
PROV2425;Penkutali;Chapada;Chapada;;Chapada;;;;;;;;;
PROV2426;Tabaski;;;;;;;;;;;;;
PROV2427;Piabai;Oeiras;Oeiras;;Oeiras;;;;;;;;;
PROV2428;Hermbana;Paraiba;Paraiba;;Para?a;;;;;;;;;
PROV2429;Tubaabedekk;Fortaleza;Fortaleza;;Fortaleza;;;;;;;;;
PROV2430;Noorbereb;Crato;Crato;;Crato;;;;;;;;;
PROV2431;Eptefes;Natal;Natal;;Natal;;;;;;;;;
PROV2432;Sukarligey;Recife;Recife;;Recife;;;;;;;;;
PROV2433;Tunbundag;Cabrobo;Cabrobo;;Cabrobo;;;;;;;;;
PROV2434;Masayo;Maceio;Maceio;;Macei?;;;;;;;;
PROV2435;Tilinjano;Aracaju;Aracaju;;Aracaju;;;;;;;;;
PROV2436;Lorenuman;;;;;;;;;;;;;
PROV2437;Shefanerema;Juazeiro;Juazeiro;;Juazeiro;;;;;;;;;
PROV2438;Kogow;Vila do Barra;Vila do Barra;;Vila do Barra;;;;;;;;;
PROV2439;Kungojida;Porto Seguro;Porto Seguro;;Porto Seguro;;;;;;;;;
PROV2440;Kaitaete;Vitoria da Conquista;Vitoria da Conquista;;Vitória da Conquista;;;;;;;;;
PROV2441;Temilakane;Ouro Preto;Ouro Preto;;Ouro Preto;;;;;;;;;
PROV2442;Araxa;;;;;;;;;
PROV2443;Nenewati;;;;;;;;;
PROV2444;Parakatu;;;;;;;;;
PROV2445;Yberaba;Uberaba;Uberaba;;Uberaba;;;;;;;;;
PROV2446;Mogimirim;São João del-Rei;Sao Joao del Rey;;Sao Joao del Rey;;;;;;;;;
PROV2447;Sanudondaw;Rio de Janeiro;Rio de Janeiro;;Río de Janeiro;;;;;;;;;
PROV2448;Foronselen;Campos;Campos;;Campos;;;;;;;;;
PROV2449;Guanani;Vitoria;Vitoria;;Vitória;;;;;;;;;
PROV2450;Sang-de-Duc;São Paulo;Sao Paulo;;Sao Paulo;;;;;;;;;
PROV2451;Jiboyoroba;Santos;Santos;;Santos;;;;;;;;;
BRZ_2450;Sadancán;;;;;;;;;;;;;
BRZ_2446_1;Kulujigini;;;;;;;;;;;;;
PROV2452;Binkenoro;Campinas;Campinas;;Campinas;;;;;;;;;
PROV2453;Arasatuba;Assis;Assis;;Assis;;;;;;;;;
PROV2454;Fiji;Fidji;Fidschi;;Islas Fiji;;;;;;;;;
PROV2455;Gungian;Iguape;Iguape;;Iguape;;;;;;;;;
PROV2456;Pinew;Araraquara;Araraquara;;Araraquara;;;;;;;;;
PROV2457;Vila Verda;Curitiba;Curitiba;;Curitiba;;;;;;;;;
PROV2458;Aguarapuàva;Guarapuava;Guarapuava;;Guarapuava;;;;;;;;;
PROV2459;Las Brumas;Lajes;Lajes;;Lajes;;;;;;;;;
PROV2460;Punta Espessa;Castro;Castro;;Castro;;;;;;;;;
PROV2461;Resurreccion;Desterro;Desterro;;Desterro;;;;;;;;;
